id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,pseudo_time,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,exact_compare,relaxed_compare
gdelt_072b5b06,zh-cn,水库大坝涉嫌偷工减料 质量红线不容触碰 - 新华网,2025-11-30 21:15:00,2025-11-30 21:15:00,2025-11-30 21:15:00,,,,0,0,0,0,0,0,na,na
gdelt_077c5e7f,en,A migrant march in Mexico continues despite scrutiny of organiser arrest | Migration News,2025-08-07 08:15:00,2025-08-07 08:15:00,2025-03-01 00:00:00,2025-03-01 00:00:00,month,march in,1,1,0,1,0,1,v2_better,v2_better
gdelt_07855532,en,WSH report : Platform worker fatal and major injury rate higher than rest of workforce,2026-03-26 00:30:00,2026-03-26 00:30:00,2026-03-26 00:30:00,,,,0,0,0,0,0,0,na,na
gdelt_07938d09,zh-cn,新研究 ： 珊瑚礁对周边海域微生物产生  日节律  影响 - 新华网,2026-01-05 14:00:00,2026-01-05 14:00:00,2026-01-05 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0800bd58,ur,سڈنی کے ساحل بونڈائی پر فائرنگ سے 15 افراد ہلاک : حملے میں جان بوجھ کر یہودی کمیونٹی کو نشانہ بنایا گیا ، آسٹریلوی وزیرِاعظم البانیسی,2025-12-15 11:30:00,2025-12-15 11:30:00,2025-12-15 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_0821c6aa,en,Why Putin Thinks Russia Has the Upper Hand Against Ukraine,2025-08-14 19:30:00,2025-08-14 19:30:00,2025-08-14 19:30:00,,,,0,0,0,0,0,0,na,na
gdelt_0879f4ef,zh-cn,聚势赋能 深圳坪山激活  AI+  发展新动能 - 新华网,2025-09-05 20:00:00,2025-09-05 20:00:00,2025-09-05 20:00:00,,,,0,0,0,0,0,0,na,na
gdelt_092a3663,en,North Korea accuses South Korea of another drone incursion,2026-01-10 13:00:00,2026-01-10 13:00:00,2026-01-10 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0953cbe9,pl,Niemcy : Czynsze dla studentów rekordowo wysokie,2026-03-24 01:00:00,2026-03-24 01:00:00,2026-03-24 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_095f7edd,en,Live : Israel continues attacks on Gaza as Palestinians fear return to war | Israel - Palestine conflict News,2025-11-01 17:30:00,2025-11-01 17:30:00,2025-11-01 17:30:00,,,,0,0,0,0,0,0,na,na
gdelt_0989ec77,en,How Lindsey Vonn crash in the Olympic women downhill unfolded,2026-02-09 02:30:00,2026-02-09 02:30:00,2026-02-09 02:30:00,,,,0,0,0,0,0,0,na,na
gdelt_0a09d755,es,Sector logístico de China reporta continua expansión en actividades empresariales en septiembre,2025-10-13 20:45:00,2025-10-13 20:45:00,2025-09-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0a758f1e,ru,Опрос : Большинство украинцев против вывода ВСУ из Донбасса – DW – 16 . 12 . 2025,2025-12-16 12:45:00,2025-12-16 12:45:00,2025-12-16 12:45:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_0a8abcee,en,"Petro says Colombia cooperating with US  despite insults , threat | Politics News",2026-01-10 07:00:00,2026-01-10 07:00:00,2026-01-10 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0ac3fcfe,ko,孩子刷手機停不下來 ？ 別慌 ， 試試這五個方法 - BBC News 中文,2026-03-27 17:30:00,2026-03-27 17:30:00,2026-03-27 17:30:00,,,,0,0,0,0,0,0,na,na
gdelt_0b764628,zh-cn,全运会 | 箭手李佳蔓 ： 挽弓星斗动 ， 征战志未休 - 新华网,2025-11-17 13:00:00,2025-11-17 13:00:00,2025-11-17 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0b9c89e9,es,Entrevista : Académico estadounidense asegura que compromiso climático de China refuerza su credibilidad global,2025-09-28 11:00:00,2025-09-28 11:00:00,2025-09-28 11:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0c25b778,en,US military reported use of Claude raises questions about AI in warfare,2026-03-06 09:45:00,2026-03-06 09:45:00,2026-03-06 09:45:00,,,,0,0,0,0,0,0,na,na
gdelt_0c46ad88,ru,ГУР Украины опровергло гибель главы РДК Дениса Капустина – DW – 01 . 01 . 2026,2026-01-02 00:15:00,2026-01-02 00:15:00,2026-01-02 00:15:00,2026-01-01 00:00:00,year,2026,1,1,1,1,1,1,tie,tie
gdelt_0cd14aec,de,Israel und die Huthis im Jemen - neue Eskalationsstufe ? – DW – 25 . 08 . 2025,2025-08-26 23:15:00,2025-08-26 23:15:00,2025-08-26 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_0d06f055,fa,محرم و نوای ملی‌گرایی ؛ « ای ایران » چقدر مهم است ؟ ,2025-07-06 22:00:00,2025-07-06 22:00:00,2025-07-06 22:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0d4cd72f,ru,Визит Навроцкого в Берлин : удастся ли преодолеть недоверие ? – DW – 15 . 09 . 2025,2025-09-16 02:30:00,2025-09-16 02:30:00,2025-09-16 02:30:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_0d991a28,ur,کراچی میں اتوار اور پیر کے روز متعدد بار آنے والے زلزلوں کی وجہ کیا ؟ ,2025-06-03 15:45:00,2025-06-03 15:45:00,2025-06-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0dc73389,en,Karol Nawrocki wins Poland presidential election | Elections News,2025-06-02 13:45:00,2025-06-02 13:45:00,2025-06-02 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_0ebad66b,en,Former DPM Heng Swee Keat steps down from MAS board of directors,2026-01-05 13:45:00,2026-01-05 13:45:00,2026-01-05 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_0ee59e07,en,US Democratic congressional candidate indicted for Chicago ICE protest,2025-10-30 06:45:00,2025-10-30 06:45:00,2025-10-30 06:45:00,,,,0,0,0,0,0,0,na,na
gdelt_0f1f269b,ur,قتل کے بعد شوہر کو کچن میں دفنا کر خاتون دو ماہ تک وہیں کھانا بناتی رہی,2025-11-09 17:15:00,2025-11-09 17:15:00,2025-11-09 17:15:00,,,,0,0,0,0,0,0,na,na
gdelt_0f3d16ff,ur,پاکستان اور افغانستان کا ایک دوسرے کے خلاف کارروائیوں میں  عارضی وقفے  کا اعلان,2026-03-19 03:45:00,2026-03-19 03:45:00,2026-03-19 03:45:00,,,,0,0,0,0,0,0,na,na
gdelt_0f6805d6,en,Two men to be charged in Singapore over scam offences after being deported from Thailand and Cambodia,2025-11-13 09:00:00,2025-11-13 09:00:00,2025-11-13 09:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0f72a555,en,Kegworth air disaster medic  still sees wreckage  ,2026-01-08 18:30:00,2026-01-08 18:30:00,2026-01-08 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_0faaf1f7,en,All town councils receive top ratings in estate management for second year running,2025-06-13 15:45:00,2025-06-13 15:45:00,2025-06-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_0fe13af0,en,Music industry faces censorship after Bob Vylan controversy – DW – 07 / 14 / 2025,2025-07-14 21:00:00,2025-07-14 00:00:00,2025-07-14 00:00:00,2025-01-01 00:00:00,year,07 / 14 / 2025,1,1,1,1,1,1,tie,tie
gdelt_0fe16a5d,zh-cn,95号公路品牌日活动启幕 ， 浙江衢州发布  177  最美自驾系统 - 新华网,2025-09-05 19:00:00,2025-09-05 19:00:00,2025-09-05 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_100e228d,fr,LArabie saoudite inaugure le Musée de la Mer Rouge dans un site patrimonial restauré à Djeddah - Xinhua,2025-12-08 10:45:00,2025-12-08 10:45:00,2025-12-03 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_103a0e27,en,"Ex - PM Imran Khan healthy but cut off in Pakistan jail , sister says",2025-12-03 04:30:00,2025-12-03 04:30:00,2025-12-03 04:30:00,,,,0,0,0,0,0,0,na,na
gdelt_106d7d49,zh-cn,强降水 、 台风来袭 ， 中国气象局提升应急响应级别 - 新华网,2025-07-29 10:00:00,2025-07-29 10:00:00,2025-07-29 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_10a255d0,it,"LIVE : US to dictate decisions to Venezuela , control oil sales  indefinitely | Donald Trump News",2026-01-08 14:45:00,2026-01-08 14:45:00,2026-01-08 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_10f987bf,sv,"Stocks sink on Trump tariffs , US jobs data",2025-08-02 00:00:00,2025-08-02 00:00:00,2025-07-30 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_111078ec,en,Memories of the Maidstone toffee factory that disappeared,2026-02-08 17:15:00,2026-02-08 17:15:00,2026-02-08 17:15:00,,,,0,0,0,0,0,0,na,na
gdelt_112dd778,en,Italian  hero  sniffer dog killed with nail - filled sausages,2025-07-08 01:30:00,2025-07-08 01:30:00,2025-07-08 01:30:00,,,,0,0,0,0,0,0,na,na
gdelt_1141267e,ko,甘肃 - 浙江特高压工程建设取得关键进展 - 新华网,2025-12-02 18:45:00,2025-12-02 18:45:00,2025-12-02 18:45:00,,,,0,0,0,0,0,0,na,na
gdelt_117f8b48,en,"  Simple Buddhist monk  Dalai Lama turns 90 , vows to keep defying China for years",2025-07-06 13:15:00,2025-07-06 00:00:00,2025-07-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_11baa586,sw,Rais wa Israel ziarani Australia,2026-02-09 14:30:00,2026-02-09 14:30:00,2026-02-09 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_11db3845,en,"Trump rules out VP run in 2028 , but says he  would love  a third term | Donald Trump News",2025-10-28 12:45:00,2028-10-28 00:00:00,2028-01-01 00:00:00,2028-01-01 00:00:00,year,in 2028,1,1,1,1,1,1,tie,tie
gdelt_11e9ae35,fr,Le Yémen enregistre larrivée de 180 migrants clandestins africains sur la côte de Chabwa - Xinhua,2025-12-22 10:15:00,2025-12-22 10:15:00,2025-12-22 10:15:00,,,,0,0,0,0,0,0,na,na
gdelt_11fd9e6f,en,US lauds freeing of American prisoners in Venezuela,2026-01-14 11:30:00,2026-01-14 11:30:00,2026-01-14 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_121c11ec,en,Iran war live : Trump delays US attacks on Iran energy sites for five days | US - Israel war on Iran News,2026-03-23 20:00:00,2026-03-18 20:00:00,2026-03-18 20:00:00,,,,0,0,0,0,0,0,na,na
gdelt_12484fec,en,"Twins to hire Derek Shelton as manager , reunite with a familiar face : Source",2025-10-30 08:00:00,2025-10-30 08:00:00,2025-10-30 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_12c38b98,fr,Une exposition de photos de presse sur les échanges sino - mexicains souvre à Mexico - Xinhua,2025-07-21 09:00:00,2025-07-21 09:00:00,2025-07-21 09:00:00,,,,0,0,0,0,0,0,na,na
gdelt_12f98dfd,es,Zelensky afirma que se lograron avances en cuestiones militares durante conversaciones de paz de Ginebra,2026-02-19 15:00:00,2026-02-19 15:00:00,2026-02-19 15:00:00,,,,0,0,0,0,0,0,na,na
gdelt_1365fe62,en,Snapchat users share fury at upcoming fees for Memories storage,2025-10-07 08:45:00,2025-10-07 08:45:00,2025-10-07 08:45:00,,,,0,0,0,0,0,0,na,na
gdelt_1367859f,en,"Maduro says Venezuela open to talks with US , remains mum on dock attack",2026-01-02 18:00:00,2026-01-02 18:00:00,2026-01-02 18:00:00,,,,0,0,0,0,0,0,na,na
gdelt_1384cad2,fa,سال ۲۰۲۶ در دنیای گیم ؛ از انتظارها برای یک « لحظه تعیین‌کننده » تا خرید ۵۵ میلیاردی عربستان,2026-01-02 20:15:00,2026-01-02 20:15:00,2026-01-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_13965785,en,Inside Liverpool Women season :  Everything that could have gone wrong went wrong  ,2026-01-30 16:15:00,2026-01-30 16:15:00,2026-01-30 16:15:00,,,,0,0,0,0,0,0,na,na
gdelt_13b29639,en,Capita fined £14m for cyber - attack which affected millions,2025-10-15 18:15:00,2025-10-15 18:15:00,2025-10-15 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_143a3238,uk,Солідарні з Данією : країни Європи виступили з заявою,2026-01-18 23:00:00,2026-01-18 23:00:00,2026-01-18 23:00:00,,,,0,0,0,0,0,0,na,na
gdelt_149fcb87,en,Israel expects to receive all living captives from Gaza on Monday | Israel - Palestine conflict News,2025-10-13 01:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_14bd78d9,ro,Cum e folosită România în campania contra Maiei Sandu – DW – 23 . 09 . 2025,2025-09-23 16:00:00,2025-09-23 16:00:00,2025-09-23 16:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_14d00ba0,sw,M23 yawataka raia wa DRC waliokimbia warejee nchini mwao – DW – 15 . 12 . 2025,2025-12-16 01:30:00,2025-12-23 00:00:00,2023-12-01 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,0,1,0,v1_better,v1_better
gdelt_1513ab13,uk,Нідерланди : Вілдерс погрожує розвалити коаліцію – DW – 01 . 06 . 2025,2025-06-02 04:15:00,2025-06-02 04:15:00,2025-06-02 04:15:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_15366031,en,Trump unveils US$12 billion aid package for farmers hit by trade war,2025-12-09 07:30:00,2025-12-09 07:30:00,2025-12-09 07:30:00,,,,0,0,0,0,0,0,na,na
gdelt_15bcc1a5,zh-cn,拍案｜网恋遭遇  杀熟  女友竟是  刚子 - 新华网,2025-10-31 12:45:00,2025-10-31 12:45:00,2025-10-31 12:45:00,,,,0,0,0,0,0,0,na,na
gdelt_161e4fdd,en,Israel ramps up Lebanon strikes as Hezbollah vows to defend itself,2025-11-06 22:30:00,2025-11-06 22:30:00,2025-11-06 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_163ba482,en,Former Mr Singapore World charged with drink driving,2025-07-03 13:00:00,2025-07-03 13:00:00,2025-07-03 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_168f2283,te,వార్తలు - BBC News తెలుగు,2025-11-24 23:15:00,2025-11-24 23:15:00,2025-11-24 23:15:00,,,,0,0,0,0,0,0,na,na
gdelt_169c6d14,en,British woman shot by dad in Texas was unlawfully killed,2026-02-11 21:00:00,2026-02-11 21:00:00,2026-02-11 21:00:00,,,,0,0,0,0,0,0,na,na
gdelt_16d5dfc9,en,Would Benjamin Sesko be a suitable replacement for Alexander Isak at Newcastle ? ,2025-07-28 14:00:00,2025-07-28 14:00:00,2025-07-28 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_16ec3a6b,en,Asian shares rise as Japan politics weigh on yen,2025-09-08 16:45:00,2025-09-08 16:45:00,2025-09-08 16:45:00,,,,0,0,0,0,0,0,na,na
gdelt_16fb906f,en,LIVE : Five die of hunger as Amnesty says Israel deliberately starving Gaza | Israel - Palestine conflict News,2025-08-18 18:45:00,2025-08-18 18:45:00,2025-08-18 18:45:00,,,,0,0,0,0,0,0,na,na
gdelt_174ed366,es,"Colisión entre autobús y camión deja 20 muertos y numerosos heridos en Telangana , India",2025-11-03 20:30:00,2025-11-03 20:30:00,2025-11-03 20:30:00,,,,0,0,0,0,0,0,na,na
gdelt_1783e7aa,pt,Dinamarca condena ameaças de Trump de anexar Groenlândia – DW – 05 / 01 / 2026,2026-01-05 19:30:00,2026-01-05 19:30:00,2026-01-05 00:00:00,2026-01-01 00:00:00,year,05 / 01 / 2026,1,1,1,1,1,1,tie,tie
gdelt_17902e22,el,Eπιστρέφει η εξτρεμιστική νεολαία Junge Alternative ; – DW – 03 / 08 / 2025,2025-08-04 02:15:00,2025-08-04 02:15:00,2025-08-03 00:00:00,2025-01-01 00:00:00,year,03 / 08 / 2025,1,1,1,1,1,1,tie,tie
gdelt_17a162f0,en,"A hot Bryce Young , winning record and Monday night game : Are Panthers ready for prime time ? ",2025-11-20 20:15:00,2025-11-17 00:00:00,2025-11-17 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_17b45d22,en,Trump says US will start talks with China on TikTok deal this week,2025-07-05 17:00:00,2025-07-05 17:00:00,2025-07-05 17:00:00,,,,0,0,0,0,0,0,na,na
gdelt_17b778c2,fr,La Palestine demande la réouverture complète des passages vers Gaza tandis que les parachutages daide conjoints se poursuivent - Xinhua,2025-08-03 10:30:00,2025-08-03 10:30:00,2025-08-03 10:30:00,,,,0,0,0,0,0,0,na,na
gdelt_17e3f657,en,"Deepened ties with Australia , New Zealand will bring tangible benefits to Singaporeans : PM Wong",2025-10-11 16:45:00,2025-10-11 16:45:00,2025-10-11 16:45:00,,,,0,0,0,0,0,0,na,na
gdelt_184a6301,mk,"Украина и ЕУ , Југославија и ЕЗ",2026-03-02 19:30:00,2026-03-02 19:30:00,2026-03-02 19:30:00,,,,0,0,0,0,0,0,na,na
gdelt_185e2310,es,Belice y EE . UU . firman acuerdo para recibir a migrantes – DW – 21 / 10 / 2025,2025-10-21 13:00:00,2025-10-21 13:00:00,2025-10-21 00:00:00,2025-01-01 00:00:00,year,21 / 10 / 2025,1,1,1,1,1,1,tie,tie
gdelt_18c4e53c,ro,Moralitate versus „ eficiență  în diplomație – DW – 27 . 07 . 2025,2025-07-27 20:15:00,2025-07-27 20:15:00,2025-07-27 20:15:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_18caf4b1,en,"Exercise Forging Sabre : Advanced digital tools , drones to feature in SAF military drill in US",2025-09-10 01:30:00,2025-09-10 01:30:00,2025-09-10 01:30:00,,,,0,0,0,0,0,0,na,na
gdelt_18fe1ec8,en,"Manchester dad trauma after  losing £2 , 000 in house rent scam  ",2025-07-15 14:45:00,2025-07-15 14:45:00,2025-07-15 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_1916c426,en,Bondi Beach Hanukkah shooting : What we know about the gunmen,2025-12-15 22:30:00,2025-12-15 22:30:00,2025-12-10 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_19a57d5f,pl,Chińczycy mierzyli do samolotu Bundeswehry – DW – 08 . 07 . 2025,2025-07-08 18:30:00,2025-07-08 18:30:00,2025-07-06 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_19e9313a,es,"Chongqing produce 1 , 659 millones de unidades en primeros ocho meses del año",2025-09-21 12:30:00,2025-09-21 12:30:00,2025-09-21 12:30:00,,,,0,0,0,0,0,0,na,na
gdelt_19f308fa,zh-cn,特写 ： 铭记历史 守护和平 - 新华网辽宁频道,2025-12-14 14:00:00,2025-12-14 14:00:00,2025-12-14 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_1a0891c6,es,Puerto terrestre del norte de China gestiona más de 15 . 000 trenes de carga China - Europa en cinco años,2025-11-06 17:30:00,2025-11-06 17:30:00,2025-11-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_1a565f80,zh-cn,H1B签证 ： 特朗普将签证费爆增至每年10万美元 ， 印度中国申请人最多,2025-09-21 20:45:00,2025-09-21 20:45:00,2025-09-21 20:45:00,,,,0,0,0,0,0,0,na,na
gdelt_1a82ff8c,en,LIVE : School sheltering displaced Palestinians hit by Israeli strike | Israel - Palestine conflict News,2025-09-13 17:00:00,2025-09-13 17:00:00,2025-09-13 17:00:00,,,,0,0,0,0,0,0,na,na
gdelt_1abfa093,en,Introduction of Government Bill,2025-09-25 15:45:00,2025-09-25 15:45:00,2025-09-25 15:45:00,,,,0,0,0,0,0,0,na,na
gdelt_1ac7e3cc,en,Trump says US oversight of Venezuela could last years : New York Times,2026-01-08 23:15:00,2026-01-08 23:15:00,2026-01-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_1aeeeac6,en,"Singapore , South Korea to work towards upgrading free trade agreement",2026-03-02 14:30:00,2026-03-02 14:30:00,2026-03-02 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_1b0c6bfd,en,Scotland set to look pretty in pink at the World Cup,2026-03-24 08:15:00,2026-03-24 08:15:00,2026-03-24 08:15:00,,,,0,0,0,0,0,0,na,na
gdelt_1b385aea,en,Mexico City GP circuit breakdown : F1 highest altitude affects everything,2025-10-24 05:30:00,2025-10-24 05:30:00,2025-10-24 05:30:00,,,,0,0,0,0,0,0,na,na
gdelt_1b50807e,en,UK police arrest man after Heathrow Airport car park  pepper spray  incident leaves 21 injured,2025-12-08 03:30:00,2025-12-08 03:30:00,2025-12-08 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_1b8cbb70,en,Aboriginal group launches legal bid to stop Brisbane Olympic stadium,2025-08-05 16:30:00,2025-08-05 16:30:00,2025-08-05 16:30:00,,,,0,0,0,0,0,0,na,na
gdelt_1bf3dcda,en,UN chief says  diplomatic avenue available to stop war in Lebanon,2026-03-15 10:00:00,2026-03-15 10:00:00,2026-03-15 10:00:00,,,,0,0,0,0,0,0,na,na
